Count_RSS_1,Mean_RSS_1,Min_RSS_1,Q1_RSS_1,Median_RSS_1,Q3_RSS_1,Max_RSS_1,Mad_RSS_1,Var_RSS_1,Std_RSS_1,Skew_RSS_1,Kurt_RSS_1,Count_RSS_2,Mean_RSS_2,Min_RSS_2,Q1_RSS_2,Median_RSS_2,Q3_RSS_2,Max_RSS_2,Mad_RSS_2,Var_RSS_2,Std_RSS_2,Skew_RSS_2,Kurt_RSS_2,Count_RSS_3,Mean_RSS_3,Min_RSS_3,Q1_RSS_3,Median_RSS_3,Q3_RSS_3,Max_RSS_3,Mad_RSS_3,Var_RSS_3,Std_RSS_3,Skew_RSS_3,Kurt_RSS_3,Count_RSS_4,Mean_RSS_4,Min_RSS_4,Q1_RSS_4,Median_RSS_4,Q3_RSS_4,Max_RSS_4,Mad_RSS_4,Var_RSS_4,Std_RSS_4,Skew_RSS_4,Kurt_RSS_4,corr_0,corr_1,corr_2,corr_3,corr_4,corr_5,cov_0,cov_1,cov_2,cov_3,cov_4,cov_5,cov_6,cov_7,cov_8,cov_9
37.0,0.1535624864864865,-0.18182,0.0,0.090909,0.31818,0.5,0.1915140657414171,0.048364848582256766,0.21992009590361852,0.1424562479749595,-1.2116323333835157,37.0,0.03303283783783783,-0.5111100000000001,-0.06666699999999999,0.06666699999999999,0.2,0.46667,0.1882965989773558,0.058645407678750754,0.24216813927259456,-0.4003434429061955,-0.0629700843892369,37.0,-0.6192190000000001,-1.0,-0.9111100000000001,-0.6,-0.46667,0.06666699999999999,0.2490057837837839,0.09860559967222227,0.314015285730205,0.5806766174220249,-0.46892854239224047,37.0,-0.43185648648648656,-0.95745,-0.53191,-0.3617,-0.23404,-0.14894000000000002,0.19315241782322862,0.057966632006756745,0.24076260508383926,-0.9976435703588608,-0.02014553992929846,0.20293470139322542,-0.12591014607065132,0.07314272342736837,0.0006411574958282382,0.1494285924216857,0.09979939509876692,0.04836484858225675,0.010807823354247745,-0.008695137083805555,0.003872800066021018,0.058645407678750754,4.8756499555558885e-05,0.008712438874752248,0.09860559967222224,0.0075451474627777765,0.05796663200675675
36.0,0.17550525000000003,-0.27273000000000003,0.034091250000000003,0.20454499999999998,0.3522725,0.5,0.19241162499999995,0.059995336929678574,0.24493945564093705,-0.6162499149952138,-0.5979498315058542,36.0,-0.009876166666666665,-0.68889,-0.1333325,0.022222499999999996,0.16666999999999998,0.46667,0.19753072222222223,0.0659878898258,0.2568810810974604,-0.6193751982569694,0.7331717354480771,36.0,-0.5913576666666667,-1.0,-0.766665,-0.62222,-0.36666750000000004,0.06666699999999999,0.2347743888888889,0.08271746179891429,0.287606435600656,0.3962820310632966,-0.31466133227634696,36.0,-0.48581499999999994,-1.0,-0.70213,-0.44681000000000004,-0.23404,-0.10638,0.24704555555555555,0.08840528151714291,0.297330256645944,-0.4159361484878866,-1.0353236407862156,-0.043679534334499594,-0.1622558925340041,0.13083650616176787,-0.1878791775002191,-0.1470375764604563,0.14812621431822223,0.05999533692967858,-0.0027483299357,-0.011430305178885715,0.009528549453571431,0.0659878898258,-0.013880636151171428,-0.011230512146571434,0.08271746179891429,0.01266687920914286,0.08840528151714286
35.0,0.025974257142857147,-0.31818,-0.068182,0.0,0.090909,0.5,0.14100220734693883,0.03515891767066722,0.18750711365350176,0.4877823496127627,0.5397152339341806,35.0,-0.04126982857142857,-0.55556,-0.15556,-0.022222,0.06666699999999999,0.24444000000000002,0.15020427102040818,0.03651828132102858,0.19109757015992793,-0.7731276783624343,0.324421699306491,35.0,-0.5415873142857143,-1.0,-0.73333,-0.55556,-0.355555,0.06666699999999999,0.22008219102040819,0.0760812132778101,0.2758282314735207,0.1658905361479709,-0.2195091374904714,35.0,-0.5003035428571427,-0.95745,-0.57447,-0.48936,-0.38298,-0.021277,0.15840153469387755,0.05116423663878488,0.22619512956468554,-0.07090246144020758,0.6278258881970546,-0.08527964891408087,-0.038240246551714076,-0.293554762416833,-0.0025176132645756385,-0.14522899726407199,0.5330008611199732,0.03515891767066722,-0.003055753496486554,-0.001977776203740338,-0.012450595636121012,0.03651828132102857,-0.00013270365906218408,-0.006277572732580673,0.0760812132778101,0.033254458088353776,0.051164236638784874
33.0,0.07024736363636361,-0.5,-0.18182,0.090909,0.22726999999999997,0.45455,0.21688017079889804,0.06548235420336364,0.2558952016028508,-0.1437264576588501,-0.8717341060343773,33.0,-0.04511800000000001,-0.8222200000000001,-0.2,-0.022222,0.06666699999999999,0.33333,0.15018872727272725,0.0455703910969375,0.21347222558669665,-1.3850487829428495,4.3903992530504095,33.0,-0.5488206666666666,-1.0,-0.73333,-0.6,-0.33333,0.06666699999999999,0.22095737373737376,0.07865697783022917,0.28045851356346657,0.3648154763548494,-0.3999353432002044,33.0,-0.4094126969696968,-0.95745,-0.48936,-0.44681000000000004,-0.19149000000000002,0.021277,0.18396731313131331,0.05825675936771781,0.2413643705432055,0.024873300944674097,-0.0666034688163033,0.2453216312390809,-0.03846787578561878,0.16263408662480747,0.046990492215093695,0.10775252642322103,0.10267891358151451,0.06548235420336364,0.0134010665545,-0.002760762042749997,0.010044929166417617,0.0455703910969375,0.0028133256124687504,0.005551904676156249,0.07865697783022918,0.006950612132520835,0.0582567593677178
35.0,0.2779228285714286,-0.5,0.090909,0.36364,0.477275,0.77273,0.2953630530612245,0.14338565150208743,0.3786629787846805,-0.6103098339249805,0.011444195605016194,35.0,0.17841240000000003,-0.33333,0.06666699999999999,0.24444000000000002,0.33333,0.46667,0.16689211428571435,0.03966508839377647,0.1991609610184096,-0.8680858206131066,0.06879154256181685,35.0,-0.5974606857142857,-1.0,-0.8222200000000001,-0.68889,-0.355555,-0.06666699999999999,0.26165986612244907,0.08969595279945715,0.29949282595657806,0.25887328202935533,-1.1888592119347243,35.0,-0.4297880000000001,-0.70213,-0.57447,-0.3617,-0.2766,-0.10638,0.17604925714285727,0.03932606684588235,0.198308010039641,0.08189053739762596,-1.2524274839198943,-0.13161988352551512,-0.5030993326366701,-0.26940420771647855,-0.03216974645448993,-0.17069761511230203,0.7653778953812371,0.1433856515020874,-0.00992609808454706,-0.05705490833847395,-0.020230074309941174,0.03966508839377648,-0.0019188378432764748,-0.006741738813764709,0.08969595279945713,0.04545719104435295,0.039326066845882364
29.0,0.29153572413793094,-0.18182,0.090909,0.13635999999999998,0.40909,0.90909,0.2634311248513673,0.11120395653370686,0.3334725723859563,0.7250138159542805,-0.436031622992473,29.0,0.135631,-0.46667,0.06666699999999999,0.2,0.33333,0.55556,0.17386655172413798,0.05073528827335714,0.22524495171558703,-0.869105915166377,0.7769156516805222,29.0,-0.6597703448275862,-1.0,-0.9555600000000001,-0.6,-0.42222,-0.11110999999999999,0.26106518430439957,0.09146770163916254,0.30243627698932307,0.38864652643015496,-1.2171174448827116,29.0,-0.4746882758620689,-0.87234,-0.57447,-0.48936,-0.3617,-0.19149000000000002,0.15897902497027347,0.041812988143349765,0.2044822440784279,-0.48745804645656227,-0.5744314378382698,0.18382814809843379,-0.2660249386108434,0.1356186791283058,0.12583832652239277,-0.19873873997508695,0.5444037389083951,0.11120395653370689,0.013807886163464286,-0.02682973323366995,0.009247731939064037,0.050735288273357146,0.008572389260357144,-0.00915362677642857,0.09146770163916255,0.03366747800775862,0.04181298814334975
31.0,0.37390045161290314,-0.045455,0.090909,0.36364,0.56818,0.90909,0.2598614984391259,0.09748036708932256,0.3122184605197498,0.4850735134177941,-0.876536692681297,31.0,0.05519683870967742,-0.55556,-0.08888849999999998,0.06666699999999999,0.33333,0.46667,0.22476591883454736,0.08322226226533977,0.28848268971524055,-0.5731834728846998,-0.34357642856367576,31.0,-0.6229391935483871,-1.0,-0.8888900000000001,-0.6,-0.46667,0.06666699999999999,0.24446723204994805,0.09111081812509465,0.3018456859474633,0.5201479246445273,-0.38384845375150833,31.0,-0.4042545161290323,-0.70213,-0.5531900000000001,-0.44681000000000004,-0.23404,-0.10638,0.14825053069719038,0.031024765358924726,0.17613848346946992,0.2532311505472785,-1.0164826474416526,0.4716221384527078,-0.44257859334032595,-0.019935774420106384,-0.45227796473675463,-0.432994593210655,0.5371422960297185,0.09748036708932256,0.04247882739274193,-0.04170940123360968,-0.0010963417215591454,0.08322226226533978,-0.03938312382956559,-0.02200171246941936,0.09111081812509464,0.028558051814763445,0.03102476535892474
32.0,0.35937525000000003,-0.090909,0.090909,0.27273000000000003,0.5,0.90909,0.2511538281249999,0.09082360430916128,0.3013695477468838,0.4061530690201072,-0.7662803323571863,32.0,0.03888853125000001,-0.5111100000000001,-0.06666699999999999,0.06666699999999999,0.21111000000000002,0.46667,0.18576393164062502,0.05859022019548287,0.24205416789529338,-0.6948340228696516,0.4625269226242663,32.0,-0.5611104062500001,-1.0,-0.77778,-0.6,-0.41111,0.06666699999999999,0.23020894335937495,0.08152961732908767,0.28553391625004493,0.5140907823861074,-0.187042583832,32.0,-0.562500125,-0.95745,-0.70213,-0.57447,-0.3617,-0.021277,0.20686611718749998,0.07070656107604843,0.26590705345298465,0.22772115746799498,-0.21129113025596835,0.3199335711623247,-0.33577409892414184,-0.17219768578316183,-0.4356183027882052,-0.5965624250935062,0.399452642849984,0.0908236043091613,0.023338435800250003,-0.0288937732766371,-0.013799283416935485,0.05859022019548287,-0.0301076172050998,-0.03839709057280242,0.08152961732908771,0.030328634576754034,0.07070656107604839
37.0,0.19410386486486492,-0.45455,-0.045455,0.36364,0.40909,0.68182,0.29118958071585105,0.11772943746067571,0.34311723573827607,-0.9239965940985028,-0.47613881493071153,37.0,0.2960957027027027,-0.37778,0.2,0.33333,0.46667,0.73333,0.1823876566837107,0.05777940045699253,0.24037346038402935,-0.5562004930176493,0.6301300916386854,37.0,-0.6444446486486488,-1.0,-0.9555600000000001,-0.73333,-0.37778,0.022222,0.29069097735573396,0.11500716104728981,0.3391270573801061,0.6369329741802139,-1.0348274942069633,37.0,-0.3881528108108109,-0.78723,-0.48936,-0.3617,-0.3617,-0.021277,0.11830390357925506,0.024983666057379905,0.15806222210692822,0.18230483214161936,0.8106091206585484,0.377879462797551,-0.6259893828329101,-0.46342667740193083,-0.341267085375976,-0.1994831565694428,0.2303162201570241,0.1177294374606757,0.031166091349014255,-0.07284033647903454,-0.025133423439112616,0.05777940045699248,-0.02781911824080931,-0.007579155726442191,0.11500716104728978,0.01234568094601502,0.024983666057379877
45.0,0.18989846666666665,-0.45455,0.090909,0.27273000000000003,0.36364,0.77273,0.2465103525925926,0.09779287631916365,0.3127185257050878,-0.8295306824838026,-0.031633628236239275,45.0,0.2286420666666667,-0.55556,0.06666699999999999,0.2,0.37778,1.0,0.23400829333333334,0.1063217601354273,0.32607017670346256,-0.1598378302616212,1.170763727527429,45.0,-0.5940737777777778,-1.0,-0.73333,-0.64444,-0.42222,-0.022222,0.2212345185185185,0.08095195870449498,0.28452057694390925,0.6041910220083223,-0.46206755786969866,45.0,-0.36737482222222234,-0.87234,-0.48936,-0.3617,-0.23404,0.021277,0.18055237234567909,0.054455153924467675,0.23335628109066975,-0.1815344072741059,-0.2089327363786473,0.18994866213885103,-0.23792714083704802,-0.003575042434544588,-0.32608568053434217,-0.1644583167011401,-0.042855262099494126,0.09779287631916364,0.019368720309150007,-0.021169532940924243,-0.0002608881217212118,0.10632176013542728,-0.030252166882787878,-0.012513719462716667,0.08095195870449495,-0.0028453607161313147,0.05445515392446768
43.0,0.25264286046511625,-0.13635999999999998,0.0,0.22726999999999997,0.5,0.77273,0.2101388674959438,0.06437457045864677,0.2537214426465504,0.31923487313231885,-0.8645407620972643,43.0,0.1979328139534884,-0.46667,0.0444445,0.2,0.4,0.6,0.1944583850730124,0.05859643793963122,0.24206701125851746,-0.49644978646667887,0.029247401096963,43.0,-0.587597023255814,-1.0,-0.8222200000000001,-0.64444,-0.33333500000000005,-0.06666699999999999,0.26007969064359115,0.09936035272983282,0.31521477238516726,0.4947435100322933,-1.021115158129628,43.0,-0.4339429534883721,-0.78723,-0.595745,-0.48936,-0.31915,0.10638,0.19051065657111957,0.056697123768902534,0.23811157840160257,0.3823938866574303,-0.5682904713300712,0.3117890630054628,-0.2674515322100262,-0.09395279030907519,-0.45268962134583696,-0.047960330025942424,-0.10656998526511702,0.06437457045864674,0.01914933324773532,-0.021389903470979507,-0.005676065112302878,0.05859643793963122,-0.03454162047586157,-0.0027643834542530428,0.0993603527298328,-0.007998747398379849,0.05669712376890253
42.0,0.24891645238095228,-0.40909,0.10227175,0.22726999999999997,0.45455,0.68182,0.18264317913832204,0.054750648033668414,0.2339885638950511,-0.3357878707740127,0.0918153488597726,42.0,0.15555511904761904,-0.64444,-0.011111000000000001,0.17778,0.33333,0.68889,0.2179889229024944,0.080168347370644,0.2831401549950907,-0.519404137292025,0.6252916552542076,42.0,-0.5925925714285712,-1.0,-0.86667,-0.62222,-0.33333,-0.06666699999999999,0.28571468027210883,0.10839337822532405,0.3292314964053774,0.2992489109372061,-1.3532198257051349,42.0,-0.482269119047619,-0.95745,-0.61702,-0.5531900000000001,-0.3617,0.14894000000000002,0.1847339058956916,0.05935053296283918,0.24361964814611972,0.7887014644741204,1.031755320898902,0.3480645345331486,-0.5918529303276547,0.020416202539983486,-0.13179507511672664,-0.21800654300045513,0.2512271998402073,0.05475064803366841,0.02305981778379849,-0.04559422206063764,0.0011638095297868741,0.08016834737064402,-0.012285759891247385,-0.015037765402424505,0.10839337822532404,0.02015024566649129,0.05935053296283916
45.0,-0.03939424444444445,-0.77273,-0.18182,0.045455,0.31818,0.63636,0.31474803851851857,0.15154109075432534,0.3892827902108252,-0.7034095052623528,-0.3393784195659526,45.0,0.1891354222222222,-0.33333,0.06666699999999999,0.2,0.33333,0.6,0.16908549333333334,0.05173090316474948,0.2274442858476543,-0.33741631675927464,0.20093693221186992,45.0,-0.4795058888888888,-1.0,-0.73333,-0.55556,-0.15556,0.06666699999999999,0.3226775358024691,0.1251290020529647,0.35373578000106903,-0.05332911112919687,-1.5516565823638349,45.0,-0.4051997777777778,-1.0,-0.48936,-0.48936,-0.23404,-0.06383,0.17302822716049376,0.04991894081131309,0.22342547037281377,-0.6681512162958697,0.8288595176775098,0.28130391817944744,-0.408870231531603,-0.1121376457205171,-0.21213400518201,-0.270029823257083,0.20759446133009182,0.15154109075432523,0.024906690045696466,-0.05630276029738132,-0.009753249168808082,0.05173090316474949,-0.01706727996584343,-0.013722064092141412,0.12512900205296465,0.016406934097020202,0.04991894081131314
36.0,0.3560593055555555,-0.5,0.15909225000000002,0.45455,0.63636,0.63636,0.2533668827160495,0.09203025364821828,0.30336488532494704,-0.9592599686143628,0.3378230162004985,36.0,0.3061735277777778,-0.42222,0.011111000000000001,0.33333,0.6,0.9555600000000001,0.3240060802469136,0.15602499228591346,0.3949999902353334,-0.20233831332871555,-0.9248694118681304,36.0,-0.760493888888889,-1.0,-0.9222225000000002,-0.755555,-0.6,-0.42222,0.15308722222222226,0.03231361944730159,0.17975989387875593,0.1636266874775614,-1.1803952598139165,36.0,-0.5283680555555557,-1.0,-0.65957,-0.48936,-0.44681000000000004,-0.23404,0.1544517283950617,0.03666810197039683,0.19148916932922558,-0.474143651129721,0.10077586558366791,-0.08943892608854262,-0.0949099210523931,0.09369791369504715,0.15225451487830044,0.24491284740236308,-0.150961358518649,0.09203025364821825,-0.010717388409851591,-0.005175707500492066,0.005443013927388888,0.1560249922859135,0.010810855630396824,0.01852477183637301,0.032313619447301586,-0.0051964028665079385,0.03666810197039682
43.0,0.08033772093023255,-0.45455,-0.045455,0.090909,0.22726999999999997,0.5,0.17557401189832345,0.054687033583682175,0.23385258943121023,-0.4261426177638753,0.13985646588894785,43.0,0.21963799999999994,-0.33333,0.06666699999999999,0.2,0.33333,0.73333,0.17720009302325576,0.0499753361059524,0.22355164080353426,0.039786068106993776,0.1417132953681679,43.0,-0.49870783720930234,-1.0,-0.86667,-0.46667,-0.2,0.06666699999999999,0.3077221124932397,0.12212366957775861,0.3494619715759622,-0.08860510603045452,-1.43997025924054,43.0,-0.4190978604651164,-1.0,-0.61702,-0.44681000000000004,-0.212765,-0.021277,0.2149977371552189,0.070178744212361,0.2649127105526668,-0.3355080227043311,-0.27483345246497803,0.5285105976143903,-0.41977958729469356,-0.15796338023085324,-0.4601218124041981,-0.3356017857749902,0.4660641763746679,0.05468703358368216,0.027629545767309523,-0.03430547382704873,-0.00978591407322204,0.04997533610595239,-0.03594600301209524,-0.019874898582357144,0.1221236695777586,0.0431467850973577,0.07017874421236103
42.0,0.042207023809523785,-1.0,-0.18182,0.090909,0.22726999999999997,0.5,0.23500335600907024,0.08923550155763357,0.29872311855233696,-0.8960775140033707,2.162643995522529,42.0,0.20529133333333327,-0.33333,0.06666699999999999,0.2,0.33333,0.64444,0.18145546031746032,0.05436433595725203,0.23316160909817898,-0.10253996201140382,-0.14386463115526027,42.0,-0.4084657857142858,-0.9111100000000001,-0.5888899999999999,-0.37778,-0.16666999999999998,0.022222,0.22832000340136058,0.07347066759666031,0.271054731736342,-0.2967233515180971,-0.9721722429639312,42.0,-0.4224921428571429,-1.0,-0.6063825,-0.48936,-0.19149000000000002,-0.06383,0.1919227891156462,0.05451228490993029,0.23347866050226151,-0.36649375634423925,-0.09722206526764898,0.7147576512674705,-0.3535986480149855,-0.008985937531895015,-0.49973304017658615,-0.06342830584397041,0.30509235850837674,0.08923550155763359,0.04978341576835773,-0.028630993829419863,-0.0006267284687282235,0.05436433595725203,-0.03158290695997561,-0.003452926615853658,0.07347066759666028,0.01930792113900697,0.054512284909930306
42.0,0.08874557142857145,-0.45455,-0.13635999999999998,0.090909,0.18182,0.77273,0.20366932653061223,0.081934834132007,0.2862426141090928,0.46970484829199916,0.9566076364866105,42.0,0.15872949999999997,-0.77778,0.06666699999999999,0.2,0.33333,0.6,0.19909254761904768,0.07548498468186585,0.2747453087531539,-1.194538588207013,2.5410965760778894,42.0,-0.43492054761904764,-1.0,-0.7222200000000001,-0.33333,-0.2,0.022222,0.2548757732426305,0.08867563388527819,0.2977845427238932,-0.46023784876845764,-1.04566551061022,42.0,-0.28875350000000005,-0.87234,-0.3617,-0.2766,-0.11702,0.14894000000000002,0.17484380952380954,0.05788183606518295,0.24058644198122003,-0.5599615956881843,0.9966321769469881,0.3183730504193792,-0.32924836878934544,-0.40046207571627773,-0.3863844058604845,-0.4425410385266723,0.3287361243928663,0.08193483413200697,0.025038071402878052,-0.02806467855206969,-0.02757825817758537,0.07548498468186585,-0.03161200389657317,-0.029251961002109757,0.08867563388527819,0.02355161704803659,0.05788183606518293
39.0,0.30885771794871797,-0.090909,0.18182,0.27273000000000003,0.386365,0.68182,0.18062301512163048,0.05101985268078676,0.22587574611008318,0.2603476309002755,-0.6816096882443765,39.0,0.30712238461538466,-0.6,0.0,0.37778,0.6,0.9555600000000001,0.33270551479289934,0.1563324000398745,0.3953889225052651,-0.44101027906956874,-0.7351214111583202,39.0,-0.7014253076923077,-1.0,-0.86667,-0.73333,-0.6,-0.06666699999999999,0.17894707297830384,0.05457599880290287,0.23361506544506686,1.1544414023834086,0.9712073121745526,39.0,-0.45226410256410265,-1.0,-0.61702,-0.40426,-0.3617,0.14894000000000002,0.18481570019723872,0.07416380461430502,0.2723303226126408,0.4539798623227338,1.1441847731547483,0.17041929226181338,-0.22795427198984555,-0.11090736875084063,-0.13477732821125704,-0.06884532480105746,0.5253814031028322,0.05101985268078677,0.015219937013953442,-0.012028685829273281,-0.006822224434871796,0.1563324000398745,-0.012449221288062745,-0.0074130162373279365,0.05457599880290284,0.03342500976659919,0.074163804614305
36.0,0.1553038055555556,-0.45455,-0.07954625000000001,0.20454499999999998,0.5,0.68182,0.29314042746913577,0.1143304167891897,0.3381278113216801,-0.29960195181785304,-1.1546906626335822,36.0,0.3518522222222222,-0.77778,0.1444475,0.4,0.6,0.9111100000000001,0.27921876543209867,0.13323482808463494,0.36501346288135034,-0.9861999448572527,1.7540932515730239,36.0,-0.6654318888888887,-1.0,-0.86667,-0.73333,-0.5888899999999999,-0.022222,0.2224283518518519,0.08346948700678734,0.2889108634281296,1.0420707708990635,0.3062036013780096,36.0,-0.4716311111111113,-0.95745,-0.48936,-0.3617,-0.3617,-0.19149000000000002,0.15504320987654327,0.04060031163301587,0.2014951900989596,-1.4419793793300002,0.90935092996724,-0.2049569861305529,-0.10394349935437772,0.38996218439604224,-0.22205346298255615,-0.3249121980649264,-0.23477188738093158,0.11433041678918968,-0.02529603785441269,-0.010154115503320633,0.02656856335206349,0.1332348280846349,-0.023416948759968255,-0.023896790858031747,0.0834694870067873,-0.01366704571473016,0.040600311633015876
40.0,0.27954605000000005,-0.045455,0.090909,0.36364,0.40909,0.68182,0.17170504249999996,0.04085088741779229,0.20211602464374834,-0.13789692719165977,-0.8197070761326573,40.0,0.29555600000000004,-0.33333,0.06666699999999999,0.31111,0.5000025,0.9555600000000001,0.25555550000000005,0.09902384577866667,0.31468054559928976,0.0841151410893379,-0.44828499489966633,40.0,-0.6644444500000001,-1.0,-0.9555600000000001,-0.68889,-0.4888875000000001,-0.06666699999999999,0.2335561049999999,0.08488281180574103,0.2913465493287007,0.6321983936569819,-0.3915495583947406,40.0,-0.4627658000000001,-0.91489,-0.5851075,-0.44681000000000004,-0.3617,0.021277,0.16701969999999994,0.0514153645212923,0.22674956344234115,0.43186696011621994,0.49996236270341754,-0.09276237192356138,-0.221941219460062,-0.1653042749192707,-0.07916676131330196,-0.31516905392407496,-0.09891242326331265,0.04085088741779231,-0.0058998706081794874,-0.013069187668874358,-0.007575848692651286,0.09902384577866666,-0.007258095056153844,-0.022488470665589743,0.08488281180574102,-0.006534422028266667,0.051415364521292306
47.0,-0.4622821914893618,-1.0,-0.75,-0.54545,-0.045455,0.090909,0.33507483567224994,0.1475314685095929,0.3840982537184892,0.3450402845456218,-1.3960577575604314,47.0,-0.5829786170212766,-1.0,-0.8444450000000001,-0.6,-0.42222,0.11110999999999999,0.2521803123585333,0.0959789263317632,0.3098046583441947,0.5882734680768031,-0.4105657270338976,47.0,0.3484630425531914,-0.2,0.17778,0.33333,0.46667,0.86667,0.20779639293798102,0.07087693238986771,0.2662272194758975,0.3266854564348627,-0.44322393270268634,47.0,0.0022647659574468047,-0.53191,-0.12766,0.021277,0.14894000000000002,0.2766,0.1574613952014486,0.04549082496213969,0.21328578237224274,-0.7644744338594556,0.7132265102964719,0.6311303468223626,-0.24878710260109935,0.021776380919648862,-0.1921794874088586,0.07407053582003867,-0.2496952970914005,0.14753146850959298,0.0751016259104445,-0.025440324776535152,0.0017839798460846457,0.0959789263317632,-0.01585066293234274,0.004894353531743759,0.07087693238986771,-0.014178318411620256,0.04549082496213969
41.0,-0.34479,-0.90909,-0.59091,-0.45455,0.045455,0.090909,0.3173443902439024,0.11879945767274998,0.34467297206591346,0.04721247976196669,-1.5268893189506472,41.0,-0.5414643902439026,-1.0,-0.86667,-0.6,-0.37778,0.24444000000000002,0.30130211778703153,0.13772251405414387,0.3711098409556716,0.5969434672579871,-0.6323544732626121,41.0,0.3495933658536585,0.022222,0.24444000000000002,0.33333,0.46667,0.73333,0.13669249018441407,0.030692123116037813,0.1751916753616958,0.21492087082237551,-0.13096920261462053,41.0,0.031656780487804896,-0.70213,-0.19149000000000002,0.021277,0.14894000000000002,0.61702,0.21198167757287326,0.07585184824327562,0.27541214251240925,-0.038839198131425334,0.5838033703383614,0.6501534505644413,-0.34478157948756155,-0.12080516854713187,-0.3826321590056261,-0.18558301521768072,0.07775183184075088,0.11879945767275002,0.08316212379607502,-0.020819234154425003,-0.011467686937000003,0.1377225140541439,-0.02487696556807866,-0.018968097845487808,0.030692123116037803,0.003751519251107319,0.07585184824327562
40.0,-0.33863535,-0.90909,-0.590905,-0.40909,0.045455,0.090909,0.3295446500000001,0.12841143435607952,0.358345412076225,-0.11569206676381502,-1.5811979066760646,40.0,-0.47888937500000006,-1.0,-0.7000000000000001,-0.511115,-0.2777775,0.11110999999999999,0.27444462500000005,0.10626050418495836,0.32597623254611424,0.17024140672831037,-0.9410383107558418,40.0,0.27999975,-0.2,0.15556,0.26666500000000004,0.42222,0.73333,0.18444425,0.056240491046961535,0.237150777032169,0.058371022808124874,-0.18812690363896012,40.0,0.060639325,-0.31915,-0.06383,0.021277,0.170215,0.57447,0.15361754000000002,0.039408967645148084,0.19851692029937418,0.4646858031239709,0.10994349865595243,0.5250632932108488,-0.17164808244306895,-0.2728364145719481,-0.3624440903392232,-0.4487482686027097,0.21363624913837773,0.1284114343560795,0.0613337392859423,-0.0145869789620641,-0.019408935257934613,0.10626050418495833,-0.028018927730121795,-0.029039307210080127,0.056240491046961535,0.010057661743442307,0.03940896764514808
44.0,-0.3378101363636364,-1.0,-0.72727,-0.090909,-0.045455,0.090909,0.3549494276859502,0.1554292936548182,0.3942452202054176,-0.5675175912267287,-1.2963920871699703,44.0,-0.4797982954545454,-1.0,-0.7888900000000001,-0.46667,-0.2,0.2,0.2850320041322314,0.1157236817160735,0.34018183625242765,0.08644666505775563,-1.1109755424447902,44.0,0.2949493863636363,-0.022222,0.15556,0.28889000000000004,0.38889,0.64444,0.14370922210743797,0.030556495097963533,0.1748041621299777,0.4147474120077038,-0.5190209046340573,44.0,-0.012573204545454525,-0.40426,-0.20212750000000002,-0.021277,0.14894000000000002,0.53191,0.20757916735537194,0.07071127892584092,0.2659159245435311,0.3765862825870767,-0.2953789217379943,0.6541560892580879,-0.22388221771843525,-0.5737206679355074,-0.33853126188990756,-0.47956912444081273,0.024382594008141783,0.15542929365481814,0.08773218508554016,-0.015429000958736788,-0.0601466271194704,0.11572368171607349,-0.020130829484976215,-0.04338171149708509,0.030556495097963526,0.0011333812470576113,0.0707112789258409
43.0,-0.2399581627906976,-0.77273,-0.40909,-0.31818,-0.045455,0.090909,0.1993713531638724,0.05414499544380618,0.23269077215009232,-0.20803202672018115,-0.6229518553685551,43.0,-0.4790696046511627,-1.0,-0.68889,-0.46667,-0.288885,0.06666699999999999,0.2314766100594917,0.08017198475572093,0.2831465782165148,-0.08864857350004635,-0.6789045577289916,43.0,0.247545,-0.5111100000000001,0.06666699999999999,0.24444000000000002,0.42222,0.8222200000000001,0.23484139534883725,0.09250016307919047,0.30413839461533043,-0.2053059176803919,0.01679561749335967,43.0,-0.035131023255813944,-0.61702,-0.14894000000000002,0.06383,0.170215,0.40426,0.221304677122769,0.07318322474935661,0.27052398183775983,-0.7497490423007087,-0.11782621834320306,0.5020239756049226,-0.015065836682950015,-0.3262354348183403,-0.214174141901392,-0.28506551086045884,0.09631049471655496,0.054144995443806195,0.03307614879728018,-0.0010662122433333328,-0.020536009808551497,0.08017198475572093,-0.018443765947976195,-0.021835430835062012,0.09250016307919048,0.007924112525761903,0.0731832247493566
38.0,-0.6351683157894735,-1.0,-0.95455,-0.77273,-0.45455,0.090909,0.3028214238227148,0.12837738428805978,0.35829789880497454,0.7492705825730748,-0.7988157605655593,38.0,-0.7251465,-1.0,-1.0,-0.688885,-0.5111100000000001,-0.06666699999999999,0.21403560526315787,0.06009811658712159,0.24514917211184212,0.352338888857668,-0.5769235022346608,38.0,0.4187126578947369,0.06666699999999999,0.2555525,0.355555,0.5666675,1.0,0.18110274515235458,0.05246659144806899,0.22905586970883107,0.5743220099725835,-0.08860905334353175,38.0,-0.05487055263157894,-0.40426,-0.17021250000000002,-0.06383,0.021277,0.2766,0.1236520498614959,0.02556236347052419,0.1598823425851779,0.01708711418887561,0.1801271202831467,0.5667925740305254,-0.17957705653629144,0.11936161990675294,-0.2580750689720862,-0.02148080718726538,-0.06611342855884497,0.12837738428805975,0.04978503810191892,-0.014737931558381224,0.006837690960955906,0.060098116587121615,-0.01449165239847297,-0.0008419407515270264,0.052466591448069,-0.00242120525554552,0.025562363470524187
